song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language
SP3578,Analysis then message enough.,Brittney Hudson,Fire.,Pop,29/1/2002,237,12,60631312,Spanish
SP3152,Best ten suddenly.,Mr. Michael Jackson,Leave.,Jazz,26/8/2014,314,90,55232113,Japanese
SP1923,Discover.,Melissa Pham,Set seat.,Electronic,23/8/2011,248,87,6268697,French
SP2299,Rate be all today.,John Campbell,Director bank.,Folk,26/2/2015,145,46,78938148,English
SP2796,Fly throw party.,Whitney Mason,Hold happen.,Hip-Hop,2/2/1999,209,68,33538054,Italian
SP7666,Identify may.,Jordan Moore,Enough.,Pop,21/1/2005,256,86,73983598,English
SP2764,Across.,Sabrina Saunders,Win game.,R&B,24/11/1996,147,57,90481325,English
SP2937,Left something.,Scott King,True hear.,Electronic,8/2/2011,349,75,55004573,English
SP1184,Wide figure.,Lisa Jennings,Benefit market.,Folk,10/8/1996,267,53,76743766,English
SP3768,Service during.,Natasha Oconnor,Here authority.,Pop,5/3/1996,268,73,2615818,Korean
SP9494,Detail until house green.,James Carroll,Recently.,Classical,16/1/2006,281,76,78285730,English
SP1698,Score wife memory.,Stacy Boyd,Attorney figure.,Pop,26/6/2016,260,79,9998535,English
SP0633,Think cause court.,Christian French,Establish fall.,Hip-Hop,20/8/2022,154,26,14682312,English
SP0379,Performance American.,Ashley Roy,Eight bad.,Electronic,11/7/2014,252,3,16889066,English
SP7381,Lot with foot.,Mr. Patrick Jackson,Mother debate.,Folk,6/10/2013,156,75,43116485,English
SP0959,Away marriage.,Rodney Brown,Since.,Jazz,9/5/2011,334,73,74768372,English
SP4359,Whose teacher.,Jessica Hernandez,See.,Hip-Hop,30/1/1998,241,94,8631513,English
SP3246,Scientist.,Jacqueline Jenkins,Individual.,Electronic,21/6/2007,222,31,18403980,Korean
SP0328,Situation information.,Kevin Weber,Continue nearly.,Hip-Hop,30/11/2016,260,90,51718713,Spanish
SP4133,Deep system.,Robyn Kidd,Two.,Pop,21/1/1995,221,61,24605254,English
SP6409,Scene matter.,Mr. Matthew Sims PhD,Community usually.,Country,5/4/2011,204,58,34744026,English
SP6038,Conference three stage.,Barbara Johnson,Pressure.,Pop,18/1/2017,251,44,84511005,English
SP4535,Under everyone science.,Lauren Ortega,Others chair.,Hip-Hop,11/11/2015,214,35,77231208,English
SP1499,Usually born.,Christopher Taylor,Yard on.,Pop,25/9/2016,238,89,58913305,English
SP5129,Office yes professional.,Barbara King,Series perform.,Electronic,27/5/2006,238,73,79518288,French
SP4366,Rise herself.,Philip Torres,Lose them.,Electronic,2/10/1999,213,71,58300346,Spanish
SP3003,Today drug at.,Brandi Griffin,Simple.,Classical,9/9/2009,197,67,65660505,English
SP4841,Black hard.,Timothy Curry,Without democratic.,Hip-Hop,17/12/2020,187,46,47160008,Spanish
SP0536,Indeed.,David Terry,Organization another.,Electronic,25/1/2024,234,84,6854636,Spanish
SP8339,Market American.,David Bautista,Mean.,Jazz,24/4/2006,267,98,641238,English
SP0150,Face herself finally.,Julie Lopez,Help.,Electronic,19/4/2021,193,44,62724385,English
SP8514,Suffer student those.,Oscar Robertson,Analysis.,Country,14/8/2018,228,62,74719282,Italian
SP5795,Cut shake time computer.,Mackenzie Howell,Big.,Classical,12/5/2023,274,7,90889104,Japanese
SP1251,How bar.,Mr. Joseph Ramsey,Support.,Electronic,28/3/2007,320,63,50846818,English
SP0596,Speech follow.,Elizabeth Lopez,Until.,Pop,8/2/1997,220,66,15491984,English
SP3340,Firm character.,Richard Rodriguez,Imagine number.,Pop,1/4/2023,328,44,24222825,English
SP0358,Natural name ok.,Sheryl Taylor,Line pattern.,Hip-Hop,22/5/2023,303,60,43575055,English
SP0826,It shoulder.,Antonio Arias,North number.,Hip-Hop,12/4/2024,166,75,19074144,English
SP5504,Know our result.,Susan Carter,Rise.,Classical,9/9/2015,230,21,17669196,Spanish
SP5736,Culture write move.,Jean Strickland DDS,Even turn.,Jazz,23/10/1997,307,73,47007609,English
SP8864,Name pressure meeting.,Paula Zimmerman,Final rate.,R&B,29/2/2020,176,90,28481119,English
SP8692,Certainly attention up.,Joel Smith,Day.,Electronic,17/7/2021,256,64,10350126,English
SP3482,Interview even.,Kenneth Pratt,Tv.,Hip-Hop,6/3/1997,173,61,8520889,English
SP2545,Sit significant.,Jeffrey Johnson,Including international.,Folk,5/10/2004,249,96,37803780,Korean
SP9181,Tend consumer rest.,Laura Bentley,Seem.,Hip-Hop,19/5/2015,303,93,28263378,English
SP2107,Also clear particularly.,Kristin Osborne,Away.,Pop,24/2/1998,233,19,32234216,Spanish
SP2447,Decade it.,Jason Anderson,Wish.,Electronic,27/4/2022,279,21,18598623,Japanese
SP7416,Grow institution.,Ashley Carroll,Defense various.,Pop,7/7/1996,253,14,13362714,Spanish
SP0557,She writer forget.,Katherine Rivas,Film.,Classical,27/10/2017,281,91,80834802,German
SP9526,Story loss election.,Robin Robinson,Relationship.,Hip-Hop,5/11/2002,180,100,81529159,English
SP4854,Pattern one.,Alex Burke,Able occur.,Jazz,6/7/2004,188,81,76449491,English
SP3384,In open onto.,Felicia Jackson,Small.,Pop,18/6/2018,222,3,40804871,English
SP5938,Evidence speech against.,Jack Mcintyre,Plan agency.,Electronic,25/1/2010,249,30,97426074,English
SP5071,Product add method.,Kenneth Lewis,Huge.,Pop,8/4/2008,327,69,7529782,Korean
SP1422,Continue law cause.,Brandy Dunlap,White.,Hip-Hop,10/9/2012,255,22,73187223,Korean
SP8446,Miss traditional.,Heather Jackson,News.,Folk,18/10/2007,166,36,44765397,German
SP0364,Few old prevent.,James Martin,Record.,Hip-Hop,18/12/2021,299,87,12135538,English
SP9258,Perform carry.,Nicole Miller,His.,Pop,3/10/2000,251,58,61035846,English
SP5783,Respond travel seem.,Michael Jones,How.,Hip-Hop,29/5/2017,112,92,97829437,English
SP7759,Hot rich its.,Jenna Taylor,Else.,Hip-Hop,20/7/2007,202,14,50721425,German
SP9938,The thought get.,Alex Hall,Change my.,Country,9/2/2008,195,20,24723520,English
SP0861,Physical vote few.,Lisa Cooper DVM,By.,Classical,26/11/1994,303,6,60749196,English
SP4612,Usually opportunity improve.,Antonio Santos,Future.,Electronic,21/7/2016,329,58,35012233,French
SP3184,Lay pass.,William Branch,Past effect.,Electronic,13/7/1997,256,99,47714290,Korean
SP8035,Run give.,Timothy Sloan,Music.,Hip-Hop,17/2/2023,274,60,27682467,English
SP2097,Audience option institution.,Sarah Pena,Company eat.,Electronic,7/4/2013,259,48,9371420,English
SP1885,Radio agency big.,Cynthia Short,Assume listen.,Electronic,18/6/2021,201,51,63273686,Spanish
SP1023,Firm meeting current.,Alexander Gomez,Debate.,Hip-Hop,29/6/2005,254,39,27194955,English
SP0901,Among president.,Scott Brooks,Push available.,Hip-Hop,23/7/2014,154,32,58444102,Spanish
SP3199,Call international someone.,Jacqueline Sims,For.,Folk,20/8/2009,257,20,97709267,English
SP0191,Should choice.,Tracy Jones,Decision process.,Pop,3/12/1999,240,80,70724259,English
SP7859,Ask among.,Felicia Olsen,Language.,Classical,22/8/2000,303,13,1578097,English
SP7878,What site.,David Jenkins,Need later.,Hip-Hop,20/6/2024,187,75,83137271,Korean
SP6240,Near case kid.,Brian Rodriguez,Keep marriage.,Pop,22/1/2002,344,61,95229523,English
SP1288,Six.,Diana Wagner,Ability store.,Electronic,31/10/2013,214,74,42613065,English
SP0421,Personal.,Joshua Hill,Movie.,Hip-Hop,20/5/2000,268,40,88177405,English
SP4741,Film agree recognize.,Alfred Johnson,Necessary middle.,Hip-Hop,29/12/2010,296,35,86704786,English
SP1663,Hard including.,Ashley George,Ground.,Hip-Hop,15/11/2006,166,11,22065402,Italian
SP0897,Site stay.,Amy Wilcox,Bit.,Hip-Hop,20/3/1997,240,75,17580366,Korean
SP1936,Employee quickly whether.,Melissa Huang,Democrat remain.,Electronic,11/6/2022,288,38,89633612,Spanish
SP3171,Everything animal strategy.,Dustin Kirk,Try to.,Pop,19/10/2011,329,79,3889761,English
SP1423,True security almost.,Robert Vazquez,Into blue.,Folk,10/11/2016,291,89,20977515,Spanish
SP2408,Side dinner.,Dennis Duarte,Pick.,Pop,22/12/2022,209,67,6346463,Spanish
SP1425,Best watch.,Rodney Nolan,Federal government.,Hip-Hop,6/2/2002,254,88,17388730,English
SP4878,Cut.,Patricia Fletcher,Take wall.,Hip-Hop,22/9/2011,237,19,91232005,Japanese
SP8385,Method stop eye.,Amy Willis,Should.,Pop,30/4/2020,221,97,43113043,Spanish
SP7539,Best.,Sheila Becker,Sort.,Pop,26/12/2007,271,51,25499076,English
SP3362,Do different according.,Yolanda Burns,Among family.,Classical,14/10/2005,183,63,30098462,English
SP3366,Debate build.,Catherine Williams,Husband only.,Electronic,19/6/2001,291,41,38726540,French
SP0748,Source.,Michael Ibarra,Small out.,Reggae,16/2/2007,260,9,22344596,English
SP7053,Shake speech.,Veronica Montoya,Drug song.,Hip-Hop,14/10/1996,234,25,7536287,English
SP1264,Whole fear.,Ann Daniels,Range turn.,Pop,17/4/2021,330,97,81372938,English
SP7839,After fight.,Susan Watson,Prepare hold.,Hip-Hop,5/4/2019,271,100,13102859,English
SP8408,Behind focus.,Jesse Newman,Red.,Electronic,14/6/2023,249,81,19692989,Spanish
SP8116,Purpose report pull.,Christian Miller,Like somebody.,Pop,24/12/1995,266,53,53371014,Spanish
SP3050,One.,Mike Benson,Would month.,Classical,16/10/2007,187,94,33020022,English
SP4341,Term.,Catherine Williams,Tough seek.,Electronic,5/10/2005,202,1,56267509,Spanish
SP4533,Time good threat.,Douglas Thomas,Quite training.,Electronic,14/5/2009,273,77,54387933,English
SP2319,Space.,Nancy White,Factor.,Hip-Hop,24/1/1999,202,30,52420482,English
SP9697,Show soldier yard issue.,Christine Taylor,Its blood.,Electronic,19/9/2014,195,20,80177909,English
SP8377,Establish indeed.,Jon Edwards,Size themselves.,Electronic,19/9/1996,167,53,74603495,English
SP1532,Thing.,Annette Carter,Nearly start.,Jazz,5/7/2024,280,88,35497390,English
SP8881,Right.,Stephen Palmer,Should seem.,Hip-Hop,10/9/2014,202,35,72720102,English
SP5067,Scene father network.,Angela Taylor,Sign to.,Pop,22/6/2006,229,76,55470809,English
SP9864,Along color check.,Cheryl Garcia,Try also.,Pop,26/2/2015,250,97,52230120,English
SP0252,Name young its.,Robert Singh,Present natural.,Hip-Hop,11/9/2018,172,80,36077720,English
SP0878,Notice say cup.,Robert Ray,Lose person.,Electronic,8/3/1998,253,61,6544972,English
SP6220,Choose gas recently.,Michael Turner,Us.,Pop,25/1/2019,304,85,13295547,English
SP3596,Help voice cold.,Traci Adams,Back.,Hip-Hop,2/11/2011,214,38,48918480,English
SP3502,Shoulder with.,Jesse Figueroa,Similar.,Hip-Hop,8/6/2010,277,32,48281528,English
SP7939,Age.,Scott Smith,It.,Hip-Hop,17/5/1999,223,28,93254112,English
SP2548,Stage adult including.,Sydney Davies,High society.,Hip-Hop,21/10/2015,215,47,87592459,English
SP2752,Fine arrive.,Richard Robinson,Officer.,Electronic,15/5/2014,258,82,22889814,English
SP8260,Whom individual floor.,James Sherman,Center.,Country,10/7/2013,158,71,62676166,English
SP4689,List large turn then.,Denise Jordan,Art.,Hip-Hop,10/12/1994,221,89,7253028,English
SP9234,Should season.,Lisa Wilcox,Out enough.,Electronic,13/3/2006,112,75,10679446,English
SP6183,Young raise glass.,Drew Richard,All message.,Electronic,5/1/2009,234,81,48497343,English
SP6609,Different these.,Daniel Scott,Chair.,Electronic,23/7/2010,221,62,79650843,English
SP4071,Capital current federal.,David Stephens,Home.,Country,26/6/2015,192,39,64756237,English
SP5580,Soon focus age.,Jason Robinson,Nothing.,Electronic,3/8/2014,270,6,49286453,Korean
SP4573,Need.,Ashley Adams,Maintain education.,R&B,24/6/2000,244,70,84485537,English
SP1110,Really short full.,James Bradley,At doctor.,Folk,24/7/2022,181,5,2182712,English
SP4011,List daughter seven.,Mary Rice,Billion.,Electronic,10/10/1998,245,36,94330851,English
SP7538,Difficult consider election.,Joseph Gibson,Fast agreement.,R&B,13/9/2020,232,96,94275030,English
SP5503,Analysis Democrat.,Jennifer Hunt,East yard.,Hip-Hop,2/11/2008,275,1,8430851,English
SP6556,Part any where.,Amy Lewis,Set else.,Electronic,10/3/1996,223,47,27925856,English
SP4029,Help resource.,Meagan Ferguson,Nice.,Pop,26/10/2015,313,23,3761394,English
SP5841,Would wonder.,Jody Whitaker,Food.,Reggae,24/5/2012,265,71,6952187,English
SP3543,Yard prevent similar.,Edward Mcfarland,Close difference.,Classical,17/7/1995,216,76,56769457,Spanish
SP9653,Page.,Charles Moore,Significant friend.,Electronic,11/3/2013,254,63,82076124,English
SP1030,Despite it her.,Bonnie Bennett,College concern.,Hip-Hop,5/5/1996,262,55,22034177,English
SP4076,Billion similar.,Steven Andrews,Series market.,Electronic,4/7/2013,151,85,38676282,English
SP7745,Anyone behind along scientist.,Samantha Martinez,Actually leave.,Jazz,24/4/2013,174,70,98234998,English
SP6084,Glass environmental as.,Lauren Warner,Television car.,Electronic,3/1/2020,360,4,61679890,English
SP5911,Toward gun dream deal.,Bradley Welch,Public Democrat.,Reggae,11/1/2018,230,66,5461119,English
SP4336,Toward quickly.,Christine Wyatt,State win.,Hip-Hop,30/1/2020,239,18,44026751,English
SP5243,North social network.,Catherine Rich,Before.,Electronic,19/12/2019,182,38,96035229,English
SP8803,Sister cold.,Marc Stevens,Catch oil.,Pop,10/4/2005,227,35,4116061,English
SP1579,Throughout phone drive.,Danielle Charles,Still particular.,Hip-Hop,13/8/1999,216,22,97699949,French
SP5959,Single happen kid.,Carol Schroeder,Be create.,Classical,21/9/2022,244,100,80607669,English
SP5767,Television spend.,Christian Johnson,Individual.,Pop,27/8/2001,330,61,47485945,English
SP3962,Fire shoulder news.,Daniel Moss,Back.,Jazz,7/6/2010,264,11,58721307,English
SP0195,Treatment firm.,Robert Santos,Center cause.,Electronic,19/11/2006,322,54,66087571,English
SP8189,Democrat activity its.,Ryan Dean,Respond.,Pop,5/3/2008,252,90,86556598,English
SP9435,Audience man.,Jennifer Chase,If shoulder.,Electronic,31/12/2004,322,13,94092012,English
SP3517,Large much specific issue.,Linda Gordon,Character.,Pop,25/8/2017,201,45,53418479,Spanish
SP3347,Produce rule standard enjoy.,Alex Green,Process less.,Pop,23/11/2010,301,32,75876395,English
SP7129,Catch report television.,Maria Bailey,Billion nice.,Folk,26/6/2023,219,32,95362564,Spanish
SP1139,Heavy sort.,Kelly Hernandez,Notice discover.,Electronic,29/12/2011,229,80,18715816,German
SP6841,Might our.,Elizabeth Harris,Degree.,Electronic,17/8/2021,202,13,11030210,French
SP6149,Audience daughter.,David Dean,Act improve.,Hip-Hop,23/6/1998,163,64,98378234,Spanish
SP3974,Author our maintain.,Kimberly Cook,Position improve.,Folk,18/6/2003,214,41,5381418,English
SP8756,Question commercial decade probably.,Mark Carlson,First cultural.,Pop,24/4/2000,293,58,93352624,English
SP0982,Court.,Larry Walker,Stock.,Hip-Hop,27/4/2010,342,92,85164524,Korean
SP3345,Alone idea career film.,Phillip Williams,Might away.,Classical,13/2/2023,287,44,64308136,English
SP3557,Energy particularly thousand.,Kylie Hill DVM,Push another.,Classical,14/11/2013,263,23,23653825,English
SP0538,Court energy even.,Sergio Williams,Tonight.,Country,16/3/2010,253,77,77048111,Italian
SP0521,Receive discuss police.,Maria Ruiz,Star.,Hip-Hop,22/12/1994,428,37,47935767,German
SP2012,Mrs education research organization.,Luke Watkins,Yet least.,Jazz,28/10/2002,257,1,39972321,English
SP0089,Learn public account.,Brian Rogers,Require.,Hip-Hop,4/5/2010,238,67,98604815,German
SP5835,Artist will.,Jackson Harmon,West Democrat.,Electronic,19/5/2010,295,61,24770588,English
SP2371,Work message economy.,Elizabeth Glass,Without remember.,Electronic,4/9/2000,294,90,57995592,Korean
SP1846,Despite health budget.,Bianca Boyd,Benefit.,Electronic,24/1/2022,322,11,13081061,Korean
SP5705,Third movement.,Paul Shepard,Term address.,Country,30/9/2024,294,29,85227297,Spanish
SP0683,Ground each.,Mr. Kevin Sanford DDS,Degree consider.,Electronic,6/9/2018,207,3,9221858,English
SP4678,Realize population.,Robert Hill,Walk.,Electronic,30/9/2001,173,72,65544124,French
SP4983,Series include behind.,Rita Vega,Finally while.,Country,25/1/1999,190,38,41741987,English
SP8618,Face still research.,Austin Waller,Hair.,Electronic,19/11/2012,188,92,48599726,French
SP2050,Media.,Michael Miller,Enter development.,Electronic,11/11/1998,226,93,37656679,Japanese
SP3113,Than dark.,Jordan Lane,State especially.,Hip-Hop,1/2/1995,299,56,56232145,English
SP8465,Action term.,Tyler Jacobson,Method another.,Pop,20/1/1997,243,30,82416943,Spanish
SP0517,Camera would.,Mary Walker,Wait few.,Pop,6/2/2006,189,26,34492177,English
SP7685,Exist soon.,Jessica Nichols,Yeah series.,Hip-Hop,7/4/2022,193,60,74443065,English
SP4006,Information control political girl.,Jason Stark,Clear.,Jazz,16/9/1995,259,60,54000441,English
SP9787,Ask reach job.,Todd West,Could.,Pop,6/1/1998,271,12,94541138,English
SP2932,Capital bring.,Donna Lindsey,Different smile.,Folk,26/5/1999,225,64,71908215,English
SP6695,Responsibility everyone.,Diana Smith,Billion us.,Pop,8/12/1997,274,79,9528428,English
SP3810,When degree require.,Mary Martinez,Treat specific.,Electronic,17/1/2008,264,57,92344497,English
SP9276,Beat already president.,Robert Bailey,West several.,Electronic,15/3/2011,310,67,40104119,English
SP9916,Arm past write.,Bruce Patrick,Hour such.,Electronic,6/10/2001,342,93,30429088,German
SP2049,Piece same campaign.,Albert Moran,Plan so.,Electronic,14/4/2023,199,32,68324916,English
SP0761,Successful above however.,Cheryl Summers,Its form.,Pop,18/3/2022,195,27,98817939,Korean
SP6681,Red eight others.,John Thompson,Place.,Pop,27/5/2007,330,62,69619959,English
SP2846,Various all leg.,Virginia Wilson,Keep.,Electronic,16/11/2009,291,96,24864018,English
SP9774,Water fact over.,Jacob Williams,Help see.,Hip-Hop,15/2/1995,172,4,10445420,English
SP3333,Interest training church.,Pamela Fox,Usually can.,Country,19/7/2013,238,84,82749792,Spanish
SP3639,What animal.,Casey Morales,Drop.,Electronic,22/12/2005,275,5,54054225,English
SP0907,Reach push.,Sara Jenkins,Language trouble.,Hip-Hop,18/11/1994,203,2,18500991,Italian
SP3740,Billion statement mission.,Jane Mason,In like.,Pop,31/7/2016,318,99,76403531,English
SP6415,Nor author.,Andrea Smith,Open week.,Hip-Hop,25/11/2020,205,28,43288845,English
SP4507,Able clearly industry.,Joshua Velez,Picture plant.,Hip-Hop,21/3/2007,74,64,99967495,English
SP7287,Hold page feel.,Barry Brooks,Method.,Electronic,6/11/2004,181,50,79436038,Italian
SP4742,Up natural.,Stephanie Rodriguez,Knowledge game.,Hip-Hop,26/6/2013,239,80,65163002,English
SP6482,Government environment value.,Melanie Wilkerson,Our important.,Pop,1/1/2016,314,41,20268111,English
SP2536,Foot pass right.,Erica Adams,Box nearly.,Electronic,11/1/2023,220,46,62147291,Spanish
SP5361,Possible likely.,Bradley Molina,Draw above.,Electronic,25/10/1996,155,78,97809703,English
SP5381,Great benefit.,Laurie James,Decision member.,Pop,16/10/1995,204,55,71542554,English
SP8275,Through idea feel.,Cassie Jones,Strategy.,Classical,22/10/2008,218,90,20645262,English
SP6141,True second for.,Michael Davidson,Specific toward.,Pop,7/7/2022,307,98,34463934,English
SP4350,Much indeed.,Felicia Soto,Who.,Electronic,26/10/1998,256,43,80371066,English
SP3307,Would economic cover.,Victor Griffin,Race.,Pop,20/6/2008,275,34,21160369,English
SP4144,Least expect.,Laura Smith,Figure.,Hip-Hop,5/1/2014,236,44,62723147,Italian
SP9478,Wrong themselves personal machine.,Joshua May,Almost.,Pop,9/4/1996,225,68,84426009,English
SP4603,Alone people.,Michelle Thornton,Agency newspaper.,Hip-Hop,19/3/2021,255,36,87613704,German
SP1844,Home for middle.,Annette Washington,Again.,Electronic,4/10/2019,302,93,7411292,English
SP6527,Or section Mr.,Cynthia Brown,History.,Pop,11/7/2013,267,17,75835555,French
SP4552,Well build inside.,Jonathan Gibson,Treat.,Hip-Hop,12/9/2006,229,77,72923413,English
SP3968,Author force heart.,Cesar Phillips,Exist.,Pop,4/8/2020,247,74,86887933,English
SP7442,Enough for from.,Linda Hunter,Its.,Electronic,10/4/2020,236,10,57622946,English
SP8417,College interest.,Ronald Wiggins,Consumer.,Electronic,15/1/2004,199,38,44424563,English
SP7019,Service fire.,Parker Taylor,Bit.,Hip-Hop,10/4/2014,197,20,29987090,Spanish
SP3722,Race modern.,Jennifer Rivera,Court.,Pop,23/2/2013,188,87,80620598,Japanese
SP6702,Point adult table.,Tammy Simpson,Information.,Electronic,29/8/2010,176,63,58639673,English
SP2520,Simply thought need public.,Andrea Herrera,Civil point.,Country,16/1/2002,120,13,67551365,English
SP8019,Site still.,Michelle Huang,Trial.,Pop,21/8/2010,301,50,40420913,English
SP7735,Create mother.,Lisa Oneal,Finally take.,Folk,19/12/1998,209,19,10119417,English
SP8245,Some per.,James Galvan,Whether.,Folk,29/5/1998,218,53,53828452,English
SP3725,Hospital gas significant.,Dennis Ali,Husband.,Folk,17/1/2007,293,32,36610459,Spanish
SP9391,Body.,Michael Williamson,Leader.,Hip-Hop,12/9/2022,236,41,77932246,English
SP8012,Data low so.,Michael Barnes,Create.,Pop,5/11/2014,182,85,33625075,German
SP5583,Attack week.,Matthew Robinson,Fear nearly.,Pop,21/12/1999,209,34,66889481,English
SP3051,Medical nation hold.,Tiffany Leonard,Writer country.,Classical,4/1/2019,257,35,96045946,Italian
SP4526,Determine.,Suzanne Ortiz,Tell tend.,Pop,1/12/2018,172,32,705986,Korean
SP2029,Court role.,Mario Farley,Technology when.,Hip-Hop,12/11/2020,197,92,95046576,Italian
SP6653,Cover fight.,Dustin Simon,Decade.,Electronic,12/7/2009,326,47,86104115,English
SP0205,Base visit.,Janet Carpenter,Baby.,Hip-Hop,11/7/2010,250,91,39824825,English
SP0065,Against.,Barbara Barber,Method.,Pop,25/5/2010,235,52,95567211,English
SP1066,Bring term learn which.,Glenn Carr,News see.,Electronic,19/4/2017,130,58,97479930,English
SP0642,Wall less.,Kathy Mason,National war.,R&B,26/11/1997,257,64,37125830,English
SP8164,Discover less several.,Dwayne Lopez,Situation party.,Pop,11/6/1998,227,100,573505,English
SP7419,Western through weight.,Jennifer Smith,Really.,Folk,5/6/2005,272,2,36657257,English
SP1866,His market industry.,Michael Walker,Become.,Hip-Hop,26/9/2015,196,26,59538589,Spanish
SP0815,Imagine reveal work.,Daniel Todd,Chance beautiful.,Hip-Hop,29/9/2003,220,99,82443351,English
SP8358,Big add behind.,Jeremy Hughes,Service.,Jazz,8/3/2010,302,32,7063626,English
SP7186,Newspaper it security.,Katherine Browning,Hundred wish.,Hip-Hop,2/6/2013,296,77,86311217,English
SP0811,Turn field author.,Matthew Phillips,Door speech.,Hip-Hop,20/12/2017,333,35,73709774,English
SP6346,Usually medical reflect.,Christopher Vang,Local.,Electronic,21/6/2012,229,91,66505629,Italian
SP6179,Guy seem special.,Cody Gibson,Source white.,Electronic,8/6/2015,198,43,6034943,English
SP5382,Great.,Amanda Berry,Market kitchen.,Electronic,30/12/1995,208,32,92369719,Italian
SP2602,But.,Elizabeth Hamilton,Fight.,Electronic,1/3/2022,168,6,45657440,English
SP6444,Play hope.,Michael Shea,Under wall.,Pop,22/1/2004,239,63,31439073,English
SP5699,Sound.,Stephen Curtis,Thank well.,Electronic,26/1/2009,190,10,64758733,English
SP8129,Rich begin analysis.,Christopher Miller,Author situation.,Electronic,11/8/2004,274,99,14762299,French
SP0337,Executive budget.,Anthony Hall,Race.,Electronic,27/2/2012,207,74,32599995,English
SP3206,Role trouble share.,Edward Fowler,Seven not.,Pop,22/12/2017,233,17,57073761,English
SP6809,Fact popular exactly.,Roy Hays,Trip.,Pop,24/7/1996,227,15,26264023,English
SP8203,Simple.,James Jones,Main president.,Classical,1/11/2012,280,8,34736274,English
SP4794,Investment because.,Julia Allison,Anything police.,Pop,12/6/2016,325,88,48289163,English
SP6857,Case land.,John Holland,Probably stage.,Country,17/6/2024,253,46,62175413,English
SP6121,Receive fill really.,Chelsea Hamilton,Close support.,Folk,6/11/2004,206,65,54883924,English
SP2746,Receive this.,Rodney Boyd,Free gas.,Pop,20/5/2021,184,32,92119615,English
SP0239,Recent identify.,Matthew Silva,Get.,Folk,13/2/2004,223,97,59633804,English
SP0026,Would director good.,Kimberly Stephenson,School.,R&B,1/9/2011,323,80,95176650,English
SP6355,Court everyone.,Jessica Sanders,Form.,Classical,24/4/2015,297,20,5675466,English
SP1802,Travel someone.,Sharon Murphy,Phone.,Country,13/10/2003,149,64,86086017,English
SP3233,Throw memory society.,Cody Mccoy,Fill.,Electronic,5/6/2009,328,60,33335424,English
SP6010,Floor election leader expert.,Faith Bailey,Hotel religious.,Hip-Hop,3/3/2019,176,38,33048768,English
SP2336,Manage.,Ms. Heather Macdonald,Three spring.,Classical,19/5/2015,261,40,82851175,German
SP1132,Break keep more.,Teresa Evans,Yet.,Pop,31/7/2012,240,83,50014617,French
SP5424,Stand describe mind.,Cheyenne Middleton,Follow read.,Pop,16/3/2017,249,89,91015347,English
SP6687,Green rule.,Jennifer Hernandez,Important relationship.,Pop,26/12/1995,291,32,69059579,English
SP2396,Event civil practice.,Nicole Sharp,Administration.,Electronic,3/11/2005,226,23,6218496,Korean
SP7880,Imagine fire fast.,Katherine Lynn,Both.,Hip-Hop,4/3/2018,198,72,51283109,English
SP4094,Go.,James Murphy,Bad.,Jazz,6/2/2004,175,38,72427308,English
SP0161,Include story.,Terry Wheeler,Cultural indeed.,Hip-Hop,22/4/1997,239,100,48187445,English
SP6603,Sell administration commercial.,Amy Gardner,Technology.,Hip-Hop,18/1/2003,301,85,96912072,English
SP8979,Black middle.,Matthew Davis,Them.,Pop,15/4/2021,207,39,49685147,English
SP8900,Size assume development.,Edward Williams,Event history.,Electronic,21/8/2024,235,57,73015686,Korean
SP8286,Produce late miss.,Heidi Jensen,Decade.,Hip-Hop,9/7/2005,187,26,99067213,German
SP0820,Account own.,Kevin Cox,The practice.,Electronic,24/3/2012,253,14,1591774,English
SP5518,Natural why act.,Larry Lambert,Land.,Hip-Hop,16/4/2008,206,73,76048999,English
SP7368,Hotel performance.,Lauren Lee,Ahead fall.,Electronic,14/4/2000,187,1,74738155,English
SP8676,Turn table successful degree.,Kathryn Kelly,Response family.,Country,1/11/2019,305,92,50384208,English
SP4973,Country Mrs.,Brianna Griffin,My next.,Reggae,9/11/2011,269,88,65285408,Spanish
SP3609,Design improve.,Christine Cherry,Eat loss.,Hip-Hop,31/7/2021,229,16,64256984,English
SP2944,Feeling manager.,Patricia Cannon,Hope.,Pop,17/7/1998,196,35,56521917,Spanish
SP7130,Eat baby guess.,Harold Dyer,Movie relationship.,Classical,30/7/2008,288,87,28029633,English
SP2038,Career.,Cheryl Mitchell,Wall.,Hip-Hop,26/10/2023,194,94,61748349,Spanish
SP3465,Shake mind exactly security.,William Hunter,Choice.,Reggae,11/4/2020,194,65,28245635,English
SP2775,Thing oil rest matter.,Miss Alyssa Henry,Hour rich.,Pop,9/6/1997,307,43,16193821,English
SP9040,Important technology hold.,Alicia White,Physical clearly.,Electronic,14/7/2009,263,11,95423043,English
SP7691,Care watch.,Rickey Thompson,Whom system.,Jazz,26/12/2016,243,21,78086764,English
SP6933,Republican see.,Caleb Bishop,Church wonder.,Pop,25/9/1996,169,8,23849208,English
SP2386,Newspaper traditional.,Julie Hines,Good treat.,Hip-Hop,3/11/2015,196,47,836174,English
SP2677,Leader.,Adrian Coleman,Them.,Pop,23/2/2005,219,3,11500711,Japanese
SP5214,Service black blue.,Benjamin Holmes,Table feel.,Hip-Hop,28/7/2004,231,11,68796840,English
